person_age,person_income,person_emp_exp,loan_amnt,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,aggressive_loan_flag,risk_inversion_score,person_gender_male,person_education_Bachelor,person_education_Doctorate,person_education_High School,person_education_Master,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE,previous_loan_defaults_on_file_Yes,income_bucket_Mid,income_bucket_High,income_bucket_Very High,predicted_status,actual_status
32.0,22780.0,9,1000.0,13.76,0.04,10.0,617,0,0.0008906148867313916,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1,1
29.0,43300.0,9,11200.0,9.99,0.26,10.0,667,0,0.003888323353293413,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,1,1
22.0,70655.0,0,12000.0,11.01,0.17,3.0,566,0,0.0033010582010582013,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,1,1
51.0,46566.0,27,13000.0,12.42,0.28,18.0,668,0,0.0051982062780269065,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,1,1
25.0,68490.0,5,3805.0,15.09,0.06,3.0,568,0,0.001591212653778559,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,1,1
24.0,95059.0,3,12800.0,14.11,0.13,4.0,650,0,0.0028176651305683565,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,1,1
21.0,30888.0,0,3600.0,14.09,0.12,3.0,561,0,0.0030085409252669035,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,1,1
22.0,61422.0,0,16750.0,13.11,0.27,4.0,616,0,0.005736952998379255,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,1,1
26.0,86423.0,6,16500.0,16.45,0.19,3.0,637,0,0.004898902821316614,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,1,1
29.0,33534.0,3,3975.0,12.17,0.12,5.0,636,0,0.0022926216640502353,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,1,1
30.0,13829.0,4,2435.0,9.99,0.18,7.0,622,0,0.0028863563402889247,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,1,1
21.0,23028.0,0,3000.0,7.9,0.13,2.0,645,0,0.0015897832817337464,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,1,1
28.0,154540.0,6,14400.0,20.0,0.09,8.0,695,0,0.0025862068965517237,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1,1
23.0,41805.0,0,6497.0,13.23,0.16,4.0,635,0,0.003328301886792453,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,1,1
29.0,54278.0,10,12000.0,15.99,0.22,5.0,648,0,0.0054203389830508476,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,1,1
21.0,18064.0,0,6250.0,14.72,0.35,2.0,580,0,0.008867469879518072,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,1,1
25.0,12374.0,1,2100.0,15.99,0.17,2.0,620,0,0.004377294685990339,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,1,1
27.0,37216.0,5,6575.0,13.49,0.18,9.0,500,0,0.004846706586826347,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,1,1
24.0,22284.0,0,6464.0,8.49,0.29,4.0,657,0,0.0037417933130699087,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,1,1
23.0,43186.0,2,4000.0,12.18,0.09,4.0,557,0,0.001964516129032258,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,1,1
24.0,66064.0,1,4000.0,14.95,0.06,3.0,671,0,0.0013348214285714285,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,1,1
24.0,52832.0,1,10000.0,16.87,0.19,4.0,600,0,0.005333277870216307,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,1,1
22.0,40635.0,0,16000.0,10.99,0.39,2.0,655,0,0.006533689024390245,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,1,1
42.0,22697.0,23,8000.0,6.91,0.35,17.0,655,0,0.0036867378048780486,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,1,1
25.0,69119.0,1,25000.0,10.91,0.36,3.0,666,0,0.005888455772113943,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1,1
33.0,106827.0,11,15000.0,15.88,0.14,8.0,521,0,0.004259003831417625,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1,1
25.0,39466.0,2,12077.0,8.43,0.31,2.0,627,0,0.004161305732484076,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,1,1
38.0,72896.0,16,24000.0,13.85,0.33,16.0,658,0,0.006935508345978756,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,1,1
28.0,39761.0,8,4900.0,14.12,0.12,7.0,684,0,0.002473576642335766,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,1,1
24.0,56493.0,0,20000.0,11.7,0.35,3.0,498,0,0.008206412825651302,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,1,1
27.0,55022.0,8,14000.0,9.76,0.25,9.0,626,0,0.003891547049441786,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,1,1
24.0,61918.0,2,20000.0,11.01,0.32,3.0,672,0,0.005235066864784547,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,1,1
24.0,88357.0,0,25000.0,16.32,0.28,2.0,650,0,0.007019354838709678,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,1,1
28.0,32298.0,6,12000.0,11.36,0.37,7.0,535,0,0.00784179104477612,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,1
25.0,23627.0,4,3000.0,9.91,0.13,2.0,649,0,0.001982,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1,1
22.0,38747.0,1,2900.0,11.01,0.07,3.0,635,0,0.0012117924528301887,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,1,1
24.0,59120.0,2,9800.0,15.7,0.17,2.0,545,0,0.004888278388278388,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,1,1
24.0,47814.0,1,13000.0,10.78,0.27,4.0,637,0,0.0045620689655172415,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,1,1
22.0,36822.0,0,10000.0,11.86,0.27,2.0,692,0,0.004620779220779221,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,1,1
23.0,73039.0,0,24000.0,7.66,0.33,4.0,578,0,0.00436580310880829,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,1,1
33.0,40500.0,10,8000.0,14.49,0.2,11.0,595,0,0.00486241610738255,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,1,1
25.0,76036.0,2,12000.0,16.77,0.16,4.0,680,0,0.003940088105726872,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,1,1
38.0,32597.0,13,7500.0,13.47,0.23,12.0,590,0,0.005242131979695431,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,1,1
22.0,41438.0,0,5000.0,11.01,0.12,4.0,606,0,0.00217660626029654,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,1,1
23.0,48588.0,4,12800.0,16.0,0.26,3.0,629,0,0.006603174603174603,True,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,1,1
24.0,71730.0,2,12000.0,17.74,0.17,2.0,655,0,0.004597256097560976,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,1,1
23.0,25960.0,0,10000.0,13.16,0.39,4.0,649,0,0.007896,True,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,1,1
36.0,19094.0,14,5000.0,13.92,0.26,11.0,646,0,0.005593817619783617,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,1,1
21.0,16412.0,0,9250.0,12.53,0.56,3.0,707,0,0.009910734463276836,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,1,1
22.0,57121.0,0,18000.0,15.23,0.32,2.0,672,1,0.007241604754829124,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,1,1
38.0,52378.0,16,10000.0,16.89,0.19,12.0,703,0,0.0045583806818181825,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,1,1
21.0,16145.0,0,7500.0,7.05,0.46,4.0,521,0,0.006212643678160919,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,1,1
23.0,44328.0,2,15000.0,10.31,0.34,4.0,678,0,0.00516259204712813,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,1,1
22.0,16890.0,0,4750.0,11.01,0.28,3.0,645,0,0.004772136222910217,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,1,1
30.0,263825.0,7,35000.0,19.69,0.13,9.0,670,0,0.003814754098360656,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,1,1
24.0,90837.0,3,25000.0,10.33,0.28,4.0,694,0,0.004161726618705036,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,1,1
24.0,77058.0,3,20000.0,17.51,0.26,4.0,634,0,0.007169448818897639,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,1,1
21.0,72043.0,0,25000.0,9.99,0.35,4.0,624,0,0.005594399999999999,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,1,1
26.0,58378.0,8,15000.0,18.64,0.26,3.0,640,0,0.007560686427457098,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,1,1
28.0,37209.0,6,14800.0,11.14,0.4,5.0,692,0,0.006430014430014431,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,1,1
25.0,36986.0,7,14500.0,14.42,0.39,4.0,634,0,0.008856377952755906,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,1,1
25.0,37132.0,5,6000.0,16.37,0.16,3.0,634,0,0.004124724409448819,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,1,1
22.0,61029.0,0,25000.0,12.23,0.41,3.0,623,0,0.008035737179487178,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,1,1
23.0,48938.0,2,12800.0,11.23,0.26,3.0,494,0,0.005898585858585859,True,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,1,1
27.0,72786.0,9,20000.0,10.51,0.27,7.0,711,0,0.003985533707865169,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,1,1
25.0,49260.0,1,15000.0,12.58,0.3,3.0,720,0,0.005234396671289875,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,1,1
24.0,21946.0,3,3700.0,14.22,0.17,4.0,641,0,0.003765420560747664,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,1,1
23.0,47229.0,2,13000.0,11.56,0.28,4.0,579,0,0.005580689655172414,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,1,1
28.0,34886.0,6,5045.0,15.83,0.14,7.0,632,0,0.0035011058451816747,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,1,1
43.0,22639.0,21,1111.0,14.78,0.05,14.0,594,0,0.001242016806722689,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,1,1
26.0,103519.0,3,20000.0,15.82,0.19,4.0,649,0,0.004624307692307692,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,1,1
24.0,88950.0,1,27000.0,11.01,0.3,2.0,672,0,0.004907875185735513,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,1,1
25.0,46149.0,3,15000.0,13.48,0.33,3.0,673,0,0.006600000000000001,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,1,1
22.0,58705.0,1,15000.0,15.96,0.26,3.0,642,0,0.006453499222395024,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,1,1
23.0,57192.0,0,15000.0,12.04,0.26,2.0,613,0,0.005098371335504886,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,1,1
22.0,72173.0,0,19750.0,14.11,0.27,3.0,657,0,0.005789817629179332,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,1,1
25.0,40205.0,0,2000.0,14.35,0.05,2.0,573,0,0.00125,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,1,1
26.0,97590.0,7,30000.0,9.45,0.31,3.0,666,0,0.004392053973013493,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,1,1
22.0,47865.0,0,5000.0,18.21,0.1,4.0,622,0,0.002922953451043339,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,1,1
26.0,71856.0,6,20000.0,11.01,0.28,4.0,610,0,0.005045499181669395,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,1,1
29.0,34775.0,8,10000.0,12.84,0.29,9.0,640,0,0.005809048361934477,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,1,1
34.0,48069.0,11,7200.0,11.71,0.15,5.0,719,0,0.0024395833333333335,True,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,1,1
22.0,39542.0,0,12875.0,12.53,0.33,4.0,617,0,0.006690776699029126,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,1,1
27.0,49018.0,8,2500.0,15.65,0.05,8.0,676,0,0.0011558345642540622,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,1,1
21.0,53438.0,0,12875.0,15.31,0.24,2.0,678,0,0.005411487481590574,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,True,False,1,1
27.0,95878.0,8,15000.0,13.82,0.16,5.0,555,0,0.003976978417266188,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,1,1
28.0,24812.0,7,8000.0,12.04,0.32,7.0,649,0,0.005927384615384615,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,1,1
33.0,44368.0,9,12000.0,7.29,0.27,6.0,667,0,0.0029465568862275453,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,1,1
23.0,50123.0,0,3606.0,16.51,0.07,4.0,663,0,0.0017405120481927714,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,1,1
31.0,18533.0,6,4750.0,14.59,0.26,8.0,677,0,0.005594985250737463,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,1,1
22.0,39399.0,1,14000.0,13.49,0.36,2.0,624,0,0.0077702399999999994,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,1,1
36.0,77825.0,10,10000.0,15.28,0.13,12.0,637,0,0.0031134796238244515,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,1,1
23.0,73040.0,0,25341.0,11.48,0.35,3.0,562,0,0.007136767317939609,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,1,1
24.0,51389.0,0,2005.0,15.05,0.04,3.0,599,0,0.0010033333333333335,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,1,1
24.0,78026.0,3,30000.0,14.54,0.38,3.0,582,0,0.009477186963979417,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,1,1
22.0,76209.0,0,6000.0,14.74,0.08,4.0,611,0,0.001926797385620915,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1,1
29.0,42815.0,5,17475.0,7.66,0.41,5.0,624,0,0.00502496,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,1,1
21.0,31545.0,0,8500.0,13.61,0.27,2.0,679,0,0.005403970588235294,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,1,1
